success,completion_time,min_obs_distance,min_agent_distance,collisions,control_cost,control_smoothness,input_saturation_ratio,max_angle_gap_deg,radius_variance,mean_radius,current_center_error,predicted_center_error,path_length,stall_steps,convoy_ratio,inside_any,inside_final,gmax_success,radius_success,sigma_success,no_collision,obs_collision,agent_collision,dwell_success,dwell_geom_success,dwell_success_no_collision,radius_error_final,success_geom_final,success_no_collision,gmax_reach_time,time_to_inside,time_to_gmax,time_to_radius,time_to_full_geom,success_hold_time,post_success_violation_count,last_10s_gmax_mean,last_10s_radius_error_mean,last_10s_inside_rate,scene,method,seed
False,17.650000000000002,0.8329653036181444,0.2683249456305034,True,101.0468914546576,1413.793078857578,0.0357885975863504,75.58282625562205,0.012055362165107532,0.25661608811150477,0.0041776216785159226,0.0041776216785159226,139.7136318611539,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543383911888495,False,False,24.1,23.35,24.1,20.3,40.0,22.400000000000002,0,74.80867594317598,2.5413425513064105,1.0,s4_narrow_passage_medium,M7,24
False,17.8,0.9595587802598831,0.2684015741895129,True,100.90119280737453,1427.794395091831,0.033083645443196,75.45613739255607,0.012056612023458138,0.25661751559761264,0.004171027058948824,0.004171027058948824,139.8179777108852,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433824844023873,False,False,24.3,23.6,24.3,20.400000000000002,40.0,22.25,0,74.810034376085,2.5413424973088325,1.0,s4_narrow_passage_medium,M7,25
False,17.75,0.8597672298436791,0.2682600820065283,True,100.68487119211251,1419.5209038848998,0.036620890553474825,72.9900723373844,0.01026156526883796,0.2606608532243004,0.006535406315480782,0.006535406315480782,139.5428930052476,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393391467756996,False,False,23.950000000000003,23.450000000000003,23.950000000000003,20.35,40.0,22.3,0,74.81358601514475,2.5413425088977863,1.0,s4_narrow_passage_medium,M7,26
False,17.6,1.0100152672089255,0.26847476119796937,True,100.73622633901225,1408.4754441652397,0.02600915522263837,75.31362812504744,0.010263021049821042,0.26066363150284183,0.006544571368103143,0.006544571368103143,139.41237340637258,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539336368497158,False,False,23.8,23.3,23.8,20.25,40.0,22.450000000000003,0,74.81225318883502,2.5413428192924608,1.0,s4_narrow_passage_medium,M7,27
False,17.8,0.9773684307641692,0.26838153909677953,True,100.72233067898111,1411.2286475372982,0.0299625468164794,75.33388731578168,0.012056978605353963,0.256619663759648,0.004169391631709296,0.004169391631709296,139.4941619839048,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543380336240352,False,False,24.1,23.5,24.1,20.400000000000002,40.0,22.25,0,74.8112721381226,2.541342166796724,1.0,s4_narrow_passage_medium,M7,28
False,17.85,0.9561979510977998,0.26833048655388136,True,100.48644391339022,1398.6100983672914,0.03266749895963379,73.38726826732228,0.010261920396293443,0.26066513446237133,0.006534497914837427,0.006534497914837427,139.31648395282053,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393348655376284,False,False,24.25,23.650000000000002,24.25,20.450000000000003,40.0,22.200000000000003,0,74.80794701147087,2.5413422757096615,1.0,s4_narrow_passage_medium,M7,29
False,17.7,0.9784994291883471,0.26823475114850287,True,100.96124905925922,1411.7789492223526,0.0299625468164794,73.18802944128704,0.010261605062342406,0.26066307674932476,0.006533436138154937,0.006533436138154937,139.671606939303,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539336923250675,False,False,24.05,23.400000000000002,24.05,20.35,40.0,22.35,0,74.79922987755117,2.541342338801419,1.0,s4_narrow_passage_medium,M7,30
False,17.6,0.9851018785121621,0.26378481152338146,True,100.98843883547208,1434.2955038537502,0.025384935497295046,75.24554101857582,0.012052691819172408,0.25665847562279615,0.004235881906620838,0.004235881906620838,139.63729586271978,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433415243772037,False,False,23.200000000000003,23.200000000000003,23.200000000000003,20.200000000000003,40.0,22.450000000000003,0,74.81922243863391,2.541342569178617,1.0,s4_narrow_passage_medium,M7,31
False,17.75,0.9784715952803198,0.2639002657125632,True,101.3254764908551,1450.5297572772074,0.0328755722014149,75.61469066056054,0.012054704288163581,0.2566166934770486,0.004184501938710704,0.004184501938710704,140.1421738956803,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433833065229514,False,False,23.35,23.35,23.35,20.400000000000002,40.0,22.3,0,74.80323861126394,2.541343543080423,1.0,s4_narrow_passage_medium,M7,32
False,17.75,0.9206608796717874,0.2690029911586864,True,100.57115127318527,1392.4553405908644,0.031002913025384937,74.9374850720413,0.012053107223648114,0.2566591217510223,0.0042340992269463,0.0042340992269463,139.4316711547346,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433408782489777,False,False,24.5,23.650000000000002,24.5,20.35,40.0,22.3,0,74.86585010737286,2.54133377379943,1.0,s4_narrow_passage_medium,M7,33
False,17.7,0.9435374361404818,0.26461150887107737,True,100.30320347891066,1381.4163370307735,0.027673741156887224,74.78307937680206,0.010269018445608659,0.26067844450794364,0.006576153923306875,0.006576153923306875,138.9824078294481,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539321555492056,False,False,23.950000000000003,23.55,23.950000000000003,20.3,40.0,22.35,0,74.84743193067263,2.5413429813367485,1.0,s4_narrow_passage_medium,M7,34
False,17.650000000000002,0.8972301866665966,0.26731779709821074,True,100.01240487008778,1364.753808019622,0.03245942571785269,75.34831300237943,0.012056944447968483,0.25661942622897377,0.004169359434174748,0.004169359434174748,138.8049928274183,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543380573771026,False,False,25.0,23.8,25.0,20.3,40.0,22.400000000000002,0,74.80296758602725,2.5413439941442153,1.0,s4_narrow_passage_medium,M7,35
False,17.85,0.9648554805902461,0.2682015898262484,True,100.65819941927988,1411.4699697231842,0.0328755722014149,73.49545419170613,0.010262244530185245,0.2606655906927968,0.00653521053663895,0.00653521053663895,139.54720307571495,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539334409307203,False,False,23.650000000000002,23.55,23.650000000000002,20.450000000000003,40.0,22.200000000000003,0,74.81765259661884,2.541342082155866,1.0,s4_narrow_passage_medium,M7,36
